ID_Pedido,Data_Pedido,Nome_Produto,Categoria,Preco_Unitario,Quantidade,ID_Cliente,Cidade,Estado,Valor_Total,Mes,Ano
4959,2026-12-01 04:23:00,Licença Suíte Office,Software,437.61,2,143,Brasília,DF,875.22,12,2026
4960,2026-06-20 12:37:00,Placa de Vídeo RTX 4070,Hardware,4659.7,1,295,Curitiba,PR,4659.7,6,2026
4961,2026-08-09 04:40:00,"Monitor Ultrawide 34""",Eletrônicos,2668.19,2,382,Florianópolis,SC,5336.38,8,2026
4962,2026-10-09 11:01:00,Headset Wireless 7.1,Acessórios,827.23,1,438,Salvador,BA,827.23,10,2026
4963,2026-05-27 19:08:00,Placa de Vídeo RTX 4070,Hardware,4335.04,1,116,Salvador,BA,4335.04,5,2026
4964,2026-12-16 18:22:00,Mousepad Gigante,Acessórios,122.58,1,186,Recife,PE,122.58,12,2026
4965,2026-04-05 08:49:00,Smartphone Topo de Linha,Eletrônicos,5266.31,1,496,Fortaleza,CE,5266.31,4,2026
4966,2026-08-03 23:40:00,Mesa em L para Escritório,Móveis,913.55,1,492,Curitiba,PR,913.55,8,2026
4967,2026-08-01 15:18:00,Webcam 4K,Acessórios,726.7,1,459,Florianópolis,SC,726.7,8,2026
4968,2026-03-14 01:46:00,Processador i9,Hardware,3302.39,1,180,Curitiba,PR,3302.39,3,2026
4969,2026-12-10 12:04:00,Teclado Mecânico Switch Brown,Acessórios,544.86,1,255,Florianópolis,SC,544.86,12,2026
4970,2026-09-21 14:40:00,Assinatura Cloud 1TB (Anual),Software,196.63,2,174,Florianópolis,SC,393.26,9,2026
4971,2026-08-02 03:29:00,SSD NVMe 2TB,Hardware,860.04,2,146,Rio de Janeiro,RJ,1720.08,8,2026
4972,2026-01-13 07:22:00,Webcam 4K,Acessórios,692.4,1,237,Belo Horizonte,MG,692.4,1,2026
4973,2026-09-27 01:36:00,Smartphone Topo de Linha,Eletrônicos,5195.02,1,319,São Paulo,SP,5195.02,9,2026
4974,2026-10-08 02:24:00,Mousepad Gigante,Acessórios,114.45,2,114,São Paulo,SP,228.9,10,2026
4975,2026-07-15 08:16:00,Smartphone Topo de Linha,Eletrônicos,4999.18,1,145,Salvador,BA,4999.18,7,2026
4976,2026-06-15 03:41:00,Cadeira Gamer Ergonômica,Móveis,1594.99,1,298,Salvador,BA,1594.99,6,2026
4977,2026-10-07 19:22:00,Licença Suíte Office,Software,463.65,1,479,Salvador,BA,463.65,10,2026
4978,2026-06-15 02:33:00,Processador i9,Hardware,3205.93,2,316,Curitiba,PR,6411.86,6,2026
4979,2026-02-01 15:19:00,Mousepad Gigante,Acessórios,121.26,1,465,Porto Alegre,RS,121.26,2,2026
4980,2026-09-30 18:54:00,Headset Wireless 7.1,Acessórios,826.11,1,135,Porto Alegre,RS,826.11,9,2026
4981,2026-01-18 15:48:00,Tablet Produtividade,Eletrônicos,3669.33,5,226,Brasília,DF,18346.65,1,2026
4982,2026-01-13 04:14:00,Mouse Vertical Ergonômico,Acessórios,238.34,1,459,São Paulo,SP,238.34,1,2026
4983,2026-11-02 17:09:00,Laptop Gamer,Eletrônicos,7772.16,1,207,Belo Horizonte,MG,7772.16,11,2026
4984,2026-02-28 04:00:00,Laptop Gamer,Eletrônicos,7754.8,2,336,Recife,PE,15509.6,2,2026
4985,2026-11-04 22:45:00,Webcam 4K,Acessórios,701.98,1,200,Brasília,DF,701.98,11,2026
4986,2026-05-03 16:22:00,Tablet Produtividade,Eletrônicos,3542.34,1,180,Belo Horizonte,MG,3542.34,5,2026
4987,2026-02-15 23:52:00,Placa de Vídeo RTX 4070,Hardware,4374.67,1,300,São Paulo,SP,4374.67,2,2026
4988,2026-02-09 12:23:00,Licença Suíte Office,Software,447.36,2,486,Belo Horizonte,MG,894.72,2,2026
4989,2026-05-16 10:43:00,SSD NVMe 2TB,Hardware,860.63,3,411,Brasília,DF,2581.89,5,2026
4990,2026-03-05 22:17:00,Headset Wireless 7.1,Acessórios,801.56,1,466,Recife,PE,801.56,3,2026
4991,2026-03-22 07:05:00,Headset Wireless 7.1,Acessórios,773.27,1,176,Porto Alegre,RS,773.27,3,2026
4992,2026-10-11 14:09:00,Placa de Vídeo RTX 4070,Hardware,4330.16,1,198,Fortaleza,CE,4330.16,10,2026
4993,2026-05-09 01:08:00,Smartphone Topo de Linha,Eletrônicos,5379.22,4,420,Salvador,BA,21516.88,5,2026
4994,2026-01-08 06:35:00,Mesa em L para Escritório,Móveis,992.2,1,426,Recife,PE,992.2,1,2026
4995,2026-02-25 03:18:00,Processador i9,Hardware,3243.2,1,268,Salvador,BA,3243.2,2,2026
4996,2026-11-21 14:45:00,Mouse Vertical Ergonômico,Acessórios,247.36,1,257,Porto Alegre,RS,247.36,11,2026
4997,2026-12-29 10:49:00,Laptop Gamer,Eletrônicos,7267.12,1,194,Belo Horizonte,MG,7267.12,12,2026
4998,2026-10-23 21:43:00,Mousepad Gigante,Acessórios,117.1,2,198,Rio de Janeiro,RJ,234.2,10,2026
4999,2026-03-23 08:59:00,Teclado Mecânico Switch Brown,Acessórios,547.1,2,240,Salvador,BA,1094.2,3,2026
5000,2026-03-11 12:02:00,Tablet Produtividade,Eletrônicos,3668.12,2,349,Fortaleza,CE,7336.24,3,2026
5001,2026-01-29 14:44:00,Teclado Mecânico Switch Brown,Acessórios,535.91,1,409,Rio de Janeiro,RJ,535.91,1,2026
5002,2026-04-24 16:42:00,Assinatura Cloud 1TB (Anual),Software,192.7,1,412,Recife,PE,192.7,4,2026
5003,2026-04-29 18:13:00,Placa de Vídeo RTX 4070,Hardware,4384.86,3,168,São Paulo,SP,13154.579999999998,4,2026
5004,2026-06-18 11:37:00,Mesa em L para Escritório,Móveis,951.04,1,140,Rio de Janeiro,RJ,951.04,6,2026
5005,2026-05-11 01:59:00,Mesa em L para Escritório,Móveis,918.13,1,242,Belo Horizonte,MG,918.13,5,2026
5006,2026-08-31 17:41:00,Tablet Produtividade,Eletrônicos,3647.21,1,146,Brasília,DF,3647.21,8,2026
5007,2026-11-13 16:36:00,Processador i9,Hardware,3217.4,1,240,Curitiba,PR,3217.4,11,2026
5008,2026-07-08 11:02:00,Headset Wireless 7.1,Acessórios,823.04,1,150,Brasília,DF,823.04,7,2026
5009,2026-04-01 14:31:00,Placa Mãe High-End,Hardware,1454.3,1,138,Salvador,BA,1454.3,4,2026
5010,2026-12-03 09:48:00,SSD NVMe 2TB,Hardware,875.58,1,461,Rio de Janeiro,RJ,875.58,12,2026
5011,2026-08-12 04:16:00,Webcam 4K,Acessórios,714.79,1,408,Florianópolis,SC,714.79,8,2026
5012,2026-12-18 09:40:00,Placa Mãe High-End,Hardware,1442.69,1,415,Salvador,BA,1442.69,12,2026
5013,2026-11-09 22:32:00,Laptop Gamer,Eletrônicos,7461.86,2,309,Fortaleza,CE,14923.72,11,2026
5014,2026-10-20 01:49:00,Headset Wireless 7.1,Acessórios,791.67,1,292,Rio de Janeiro,RJ,791.67,10,2026
5015,2026-02-27 07:09:00,Mouse Vertical Ergonômico,Acessórios,239.28,1,304,Rio de Janeiro,RJ,239.28,2,2026
5016,2026-09-12 21:37:00,"Monitor Ultrawide 34""",Eletrônicos,2798.16,1,461,Brasília,DF,2798.16,9,2026
5017,2026-02-04 15:16:00,Assinatura Cloud 1TB (Anual),Software,201.23,1,197,Recife,PE,201.23,2,2026
5018,2026-01-06 13:53:00,Mousepad Gigante,Acessórios,125.38,1,398,Florianópolis,SC,125.38,1,2026
5019,2026-03-11 05:50:00,Webcam 4K,Acessórios,673.48,1,286,Porto Alegre,RS,673.48,3,2026
5020,2026-01-09 14:04:00,Mesa em L para Escritório,Móveis,905.47,1,251,Fortaleza,CE,905.47,1,2026
5021,2026-12-13 07:36:00,Mesa em L para Escritório,Móveis,989.66,4,318,Rio de Janeiro,RJ,3958.64,12,2026
5022,2026-01-23 06:01:00,"Monitor Ultrawide 34""",Eletrônicos,2900.62,1,178,Rio de Janeiro,RJ,2900.62,1,2026
5023,2026-03-08 03:09:00,"Monitor Ultrawide 34""",Eletrônicos,2750.38,1,402,Rio de Janeiro,RJ,2750.38,3,2026
5024,2026-02-11 06:16:00,SSD NVMe 2TB,Hardware,891.03,1,268,Belo Horizonte,MG,891.03,2,2026
5025,2026-02-07 07:36:00,SSD NVMe 2TB,Hardware,824.24,2,120,São Paulo,SP,1648.48,2,2026
5026,2026-02-17 21:16:00,Webcam 4K,Acessórios,716.02,2,496,São Paulo,SP,1432.04,2,2026
5027,2026-04-11 09:56:00,Tablet Produtividade,Eletrônicos,3519.01,2,383,Fortaleza,CE,7038.02,4,2026
5028,2026-11-27 10:54:00,SSD NVMe 2TB,Hardware,863.63,1,376,Recife,PE,863.63,11,2026
5029,2026-06-25 21:09:00,Cadeira Gamer Ergonômica,Móveis,1601.65,1,405,Florianópolis,SC,1601.65,6,2026
5030,2026-03-04 12:00:00,Memória RAM 32GB DDR5,Hardware,887.83,2,138,Salvador,BA,1775.66,3,2026
5031,2026-02-08 18:05:00,Licença Suíte Office,Software,454.45,1,249,Porto Alegre,RS,454.45,2,2026
5032,2026-04-06 13:19:00,Headset Wireless 7.1,Acessórios,784.46,5,144,Curitiba,PR,3922.3,4,2026
5033,2026-01-21 12:03:00,SSD NVMe 2TB,Hardware,832.43,2,180,São Paulo,SP,1664.86,1,2026
5034,2026-05-23 03:09:00,Headset Wireless 7.1,Acessórios,796.69,2,369,Salvador,BA,1593.38,5,2026
5035,2026-12-14 12:50:00,Placa de Vídeo RTX 4070,Hardware,4469.42,1,211,Porto Alegre,RS,4469.42,12,2026
5036,2026-05-09 07:13:00,SSD NVMe 2TB,Hardware,817.42,1,378,Florianópolis,SC,817.42,5,2026
5037,2026-04-26 20:56:00,Laptop Gamer,Eletrônicos,7346.58,1,107,São Paulo,SP,7346.58,4,2026
5038,2026-03-10 09:37:00,Placa de Vídeo RTX 4070,Hardware,4425.74,2,283,Recife,PE,8851.48,3,2026
5039,2026-01-06 12:44:00,SSD NVMe 2TB,Hardware,887.83,2,141,Florianópolis,SC,1775.66,1,2026
5040,2026-07-29 10:33:00,Processador i9,Hardware,3306.79,2,194,Recife,PE,6613.58,7,2026
5041,2026-03-25 12:58:00,Mesa em L para Escritório,Móveis,911.48,1,157,Florianópolis,SC,911.48,3,2026
5042,2026-11-16 10:05:00,Cadeira Gamer Ergonômica,Móveis,1658.68,1,218,Rio de Janeiro,RJ,1658.68,11,2026
5043,2026-09-06 05:49:00,"Monitor Ultrawide 34""",Eletrônicos,2881.69,1,203,São Paulo,SP,2881.69,9,2026
5044,2026-02-23 09:16:00,Teclado Mecânico Switch Brown,Acessórios,539.84,1,442,Fortaleza,CE,539.84,2,2026
5045,2026-05-28 16:58:00,Mouse Vertical Ergonômico,Acessórios,250.77,2,407,São Paulo,SP,501.54,5,2026
5046,2026-07-10 18:50:00,Teclado Mecânico Switch Brown,Acessórios,538.43,1,491,Belo Horizonte,MG,538.43,7,2026
5047,2026-08-13 11:13:00,Webcam 4K,Acessórios,698.2,2,270,Brasília,DF,1396.4,8,2026
5048,2026-07-07 22:25:00,Suporte Articulado Monitor,Móveis,332.67,1,425,Florianópolis,SC,332.67,7,2026
5049,2026-05-24 16:08:00,Mousepad Gigante,Acessórios,123.89,2,364,São Paulo,SP,247.78,5,2026
5050,2026-01-17 18:24:00,Tablet Produtividade,Eletrônicos,3629.81,1,105,Florianópolis,SC,3629.81,1,2026
5051,2026-02-09 01:16:00,Licença Suíte Office,Software,470.62,1,151,Brasília,DF,470.62,2,2026
5052,2026-09-10 17:18:00,Licença Suíte Office,Software,461.26,1,103,Brasília,DF,461.26,9,2026
5053,2026-06-26 09:22:00,Cadeira Gamer Ergonômica,Móveis,1671.06,4,476,Salvador,BA,6684.24,6,2026
5054,2026-09-28 05:24:00,"Monitor Ultrawide 34""",Eletrônicos,2921.96,1,226,Rio de Janeiro,RJ,2921.96,9,2026
5055,2026-05-20 02:59:00,Cadeira Gamer Ergonômica,Móveis,1677.33,1,233,Salvador,BA,1677.33,5,2026
5056,2026-11-02 23:20:00,Cadeira Gamer Ergonômica,Móveis,1603.94,2,497,São Paulo,SP,3207.88,11,2026
5057,2026-01-23 11:10:00,Licença Suíte Office,Software,434.5,1,395,São Paulo,SP,434.5,1,2026
5058,2026-04-28 00:53:00,SSD NVMe 2TB,Hardware,872.0,2,303,Porto Alegre,RS,1744.0,4,2026
5059,2026-07-28 09:55:00,Mousepad Gigante,Acessórios,117.59,1,305,Curitiba,PR,117.59,7,2026
5060,2026-12-04 09:54:00,Cadeira Gamer Ergonômica,Móveis,1650.27,2,498,Belo Horizonte,MG,3300.54,12,2026
5061,2026-01-21 16:47:00,Headset Wireless 7.1,Acessórios,802.71,2,389,Curitiba,PR,1605.42,1,2026
5062,2026-01-12 22:54:00,Smartphone Topo de Linha,Eletrônicos,5180.54,1,305,Florianópolis,SC,5180.54,1,2026
5063,2026-04-05 17:13:00,Memória RAM 32GB DDR5,Hardware,861.63,1,170,Fortaleza,CE,861.63,4,2026
5064,2026-08-01 16:29:00,Assinatura Cloud 1TB (Anual),Software,197.78,1,143,Rio de Janeiro,RJ,197.78,8,2026
5065,2026-04-22 08:54:00,Smartphone Topo de Linha,Eletrônicos,5350.82,1,433,São Paulo,SP,5350.82,4,2026
5066,2026-05-01 23:10:00,Tablet Produtividade,Eletrônicos,3446.6,1,241,São Paulo,SP,3446.6,5,2026
5067,2026-10-07 03:58:00,"Monitor Ultrawide 34""",Eletrônicos,2889.23,2,329,Rio de Janeiro,RJ,5778.46,10,2026
5068,2026-01-08 13:12:00,Mousepad Gigante,Acessórios,119.74,1,300,Fortaleza,CE,119.74,1,2026
5069,2026-07-23 07:35:00,Mesa em L para Escritório,Móveis,990.73,1,231,Florianópolis,SC,990.73,7,2026
5070,2026-12-31 14:22:00,Suporte Articulado Monitor,Móveis,356.52,1,351,Belo Horizonte,MG,356.52,12,2026
5071,2026-11-28 07:15:00,Mousepad Gigante,Acessórios,120.85,1,459,Brasília,DF,120.85,11,2026
5072,2026-03-01 11:39:00,Mouse Vertical Ergonômico,Acessórios,237.99,2,142,Florianópolis,SC,475.98,3,2026
5073,2026-04-30 01:33:00,Laptop Gamer,Eletrônicos,7650.68,4,109,Porto Alegre,RS,30602.72,4,2026
5074,2026-04-28 01:35:00,Mousepad Gigante,Acessórios,125.13,1,289,Recife,PE,125.13,4,2026
5075,2026-05-19 20:24:00,SSD NVMe 2TB,Hardware,807.51,2,351,Fortaleza,CE,1615.02,5,2026
5076,2026-02-08 20:19:00,Laptop Gamer,Eletrônicos,7360.93,1,262,São Paulo,SP,7360.93,2,2026
5077,2026-02-02 09:39:00,SSD NVMe 2TB,Hardware,850.38,1,482,Curitiba,PR,850.38,2,2026
5078,2026-03-07 19:08:00,Suporte Articulado Monitor,Móveis,363.85,1,145,São Paulo,SP,363.85,3,2026
5079,2026-06-21 20:44:00,Placa de Vídeo RTX 4070,Hardware,4584.96,1,300,Salvador,BA,4584.96,6,2026
5080,2026-06-23 10:52:00,Memória RAM 32GB DDR5,Hardware,915.99,1,389,Curitiba,PR,915.99,6,2026
5081,2026-08-31 01:59:00,"Monitor Ultrawide 34""",Eletrônicos,2749.75,4,171,Florianópolis,SC,10999.0,8,2026
5082,2026-09-04 15:00:00,Cadeira Gamer Ergonômica,Móveis,1656.24,1,217,Fortaleza,CE,1656.24,9,2026
5083,2026-05-27 12:13:00,Placa Mãe High-End,Hardware,1508.13,1,484,Fortaleza,CE,1508.13,5,2026
5084,2026-06-17 00:39:00,Licença Suíte Office,Software,462.64,1,391,Salvador,BA,462.64,6,2026
5085,2026-06-27 05:57:00,Mouse Vertical Ergonômico,Acessórios,241.55,1,177,São Paulo,SP,241.55,6,2026
5086,2026-04-03 12:50:00,Webcam 4K,Acessórios,715.4,1,132,Fortaleza,CE,715.4,4,2026
5087,2026-11-01 04:28:00,Licença Suíte Office,Software,448.64,2,185,São Paulo,SP,897.28,11,2026
5088,2026-08-31 12:39:00,Webcam 4K,Acessórios,677.11,1,235,Curitiba,PR,677.11,8,2026
5089,2026-04-27 14:10:00,Laptop Gamer,Eletrônicos,7329.61,1,215,Belo Horizonte,MG,7329.61,4,2026
5090,2026-05-06 14:40:00,Mousepad Gigante,Acessórios,117.34,2,355,Brasília,DF,234.68,5,2026
5091,2026-08-01 10:54:00,Tablet Produtividade,Eletrônicos,3446.24,1,345,Curitiba,PR,3446.24,8,2026
5092,2026-12-03 09:06:00,Licença Suíte Office,Software,440.26,2,422,Florianópolis,SC,880.52,12,2026
5093,2026-10-30 09:49:00,Suporte Articulado Monitor,Móveis,341.62,1,331,Fortaleza,CE,341.62,10,2026
5094,2026-11-17 08:45:00,Webcam 4K,Acessórios,705.38,1,169,São Paulo,SP,705.38,11,2026
5095,2026-08-04 18:43:00,Licença Suíte Office,Software,428.61,1,360,Curitiba,PR,428.61,8,2026
5096,2026-06-01 09:45:00,Teclado Mecânico Switch Brown,Acessórios,551.53,1,114,Porto Alegre,RS,551.53,6,2026
5097,2026-06-24 05:44:00,Mesa em L para Escritório,Móveis,943.26,1,289,Brasília,DF,943.26,6,2026
5098,2026-06-11 21:36:00,Cadeira Gamer Ergonômica,Móveis,1593.87,1,267,Fortaleza,CE,1593.87,6,2026
5099,2026-03-08 11:48:00,Headset Wireless 7.1,Acessórios,776.77,2,418,Brasília,DF,1553.54,3,2026
5100,2026-11-01 08:46:00,Licença Suíte Office,Software,438.26,1,286,Belo Horizonte,MG,438.26,11,2026
5101,2026-12-23 20:39:00,Teclado Mecânico Switch Brown,Acessórios,557.14,2,120,Fortaleza,CE,1114.28,12,2026
5102,2026-07-20 04:44:00,Licença Suíte Office,Software,441.22,1,289,Rio de Janeiro,RJ,441.22,7,2026
5103,2026-09-09 02:21:00,Placa Mãe High-End,Hardware,1441.16,5,317,Recife,PE,7205.8,9,2026
5104,2026-11-30 17:03:00,Webcam 4K,Acessórios,733.79,1,328,Curitiba,PR,733.79,11,2026
5105,2026-08-29 04:56:00,Memória RAM 32GB DDR5,Hardware,886.93,1,100,Belo Horizonte,MG,886.93,8,2026
5106,2026-04-22 01:13:00,Memória RAM 32GB DDR5,Hardware,936.61,1,475,Curitiba,PR,936.61,4,2026
5107,2026-12-15 06:51:00,Mesa em L para Escritório,Móveis,982.46,1,197,Belo Horizonte,MG,982.46,12,2026
5108,2026-03-19 19:26:00,Tablet Produtividade,Eletrônicos,3636.52,1,342,Salvador,BA,3636.52,3,2026
5109,2026-10-05 22:20:00,Headset Wireless 7.1,Acessórios,795.74,2,470,São Paulo,SP,1591.48,10,2026
5110,2026-06-08 21:06:00,Headset Wireless 7.1,Acessórios,808.49,1,247,Recife,PE,808.49,6,2026
5111,2026-08-23 19:04:00,Headset Wireless 7.1,Acessórios,803.63,1,118,Belo Horizonte,MG,803.63,8,2026
5112,2026-03-19 10:34:00,Processador i9,Hardware,3107.3,1,397,Rio de Janeiro,RJ,3107.3,3,2026
5113,2026-08-15 15:12:00,Webcam 4K,Acessórios,723.19,1,451,Brasília,DF,723.19,8,2026
5114,2026-04-30 21:32:00,Suporte Articulado Monitor,Móveis,366.18,2,141,Recife,PE,732.36,4,2026
5115,2026-12-04 00:31:00,"Monitor Ultrawide 34""",Eletrônicos,2748.06,1,368,Curitiba,PR,2748.06,12,2026
5116,2026-12-24 03:38:00,SSD NVMe 2TB,Hardware,845.47,2,286,Porto Alegre,RS,1690.94,12,2026
5117,2026-01-30 07:29:00,Placa Mãe High-End,Hardware,1504.97,2,276,São Paulo,SP,3009.94,1,2026
5118,2026-07-21 23:57:00,Laptop Gamer,Eletrônicos,7399.54,1,216,Porto Alegre,RS,7399.54,7,2026
5119,2026-02-25 17:49:00,Cadeira Gamer Ergonômica,Móveis,1576.24,2,352,Curitiba,PR,3152.48,2,2026
5120,2026-03-11 11:52:00,Placa Mãe High-End,Hardware,1427.98,2,189,Curitiba,PR,2855.96,3,2026
5121,2026-07-11 23:28:00,Placa Mãe High-End,Hardware,1440.95,1,468,Brasília,DF,1440.95,7,2026
5122,2026-10-11 15:11:00,"Monitor Ultrawide 34""",Eletrônicos,2778.08,1,251,Fortaleza,CE,2778.08,10,2026
5123,2026-12-04 16:46:00,Assinatura Cloud 1TB (Anual),Software,209.89,2,257,Curitiba,PR,419.78,12,2026
5124,2026-08-23 21:46:00,Processador i9,Hardware,3353.85,1,202,Florianópolis,SC,3353.85,8,2026
5125,2026-09-27 18:04:00,Webcam 4K,Acessórios,707.48,1,227,Curitiba,PR,707.48,9,2026
5126,2026-09-30 09:12:00,Teclado Mecânico Switch Brown,Acessórios,523.59,1,456,Florianópolis,SC,523.59,9,2026
5127,2026-10-22 17:47:00,Mesa em L para Escritório,Móveis,946.29,1,100,Belo Horizonte,MG,946.29,10,2026
5128,2026-03-12 09:13:00,Mesa em L para Escritório,Móveis,918.95,2,358,Fortaleza,CE,1837.9,3,2026
5129,2026-06-06 17:24:00,Mesa em L para Escritório,Móveis,927.69,2,134,Salvador,BA,1855.38,6,2026
5130,2026-03-25 23:57:00,Processador i9,Hardware,3212.56,1,447,São Paulo,SP,3212.56,3,2026
5131,2026-06-19 22:00:00,Mesa em L para Escritório,Móveis,969.02,1,351,São Paulo,SP,969.02,6,2026
5132,2026-05-08 04:46:00,Assinatura Cloud 1TB (Anual),Software,200.5,1,268,Recife,PE,200.5,5,2026
5133,2026-12-29 02:47:00,Memória RAM 32GB DDR5,Hardware,940.08,1,318,Rio de Janeiro,RJ,940.08,12,2026
5134,2026-04-11 11:43:00,Cadeira Gamer Ergonômica,Móveis,1661.25,2,269,Florianópolis,SC,3322.5,4,2026
5135,2026-07-29 04:46:00,"Monitor Ultrawide 34""",Eletrônicos,2691.78,1,446,Brasília,DF,2691.78,7,2026
5136,2026-09-25 18:31:00,Mouse Vertical Ergonômico,Acessórios,242.94,2,432,Belo Horizonte,MG,485.88,9,2026
5137,2026-09-03 23:33:00,Mousepad Gigante,Acessórios,117.88,1,277,Salvador,BA,117.88,9,2026
5138,2026-07-30 19:54:00,Headset Wireless 7.1,Acessórios,796.09,1,217,Brasília,DF,796.09,7,2026
5139,2026-04-17 04:41:00,Mouse Vertical Ergonômico,Acessórios,255.64,2,420,Recife,PE,511.28,4,2026
5140,2026-11-30 13:55:00,Webcam 4K,Acessórios,676.45,2,339,Belo Horizonte,MG,1352.9,11,2026
5141,2026-09-12 03:49:00,Mousepad Gigante,Acessórios,124.9,1,263,Salvador,BA,124.9,9,2026
5142,2026-01-11 19:38:00,Teclado Mecânico Switch Brown,Acessórios,565.21,1,399,Salvador,BA,565.21,1,2026
5143,2026-01-18 03:50:00,"Monitor Ultrawide 34""",Eletrônicos,2764.3,1,330,Recife,PE,2764.3,1,2026
5144,2026-06-10 21:21:00,Mouse Vertical Ergonômico,Acessórios,258.31,4,379,São Paulo,SP,1033.24,6,2026
5145,2026-11-29 12:31:00,Memória RAM 32GB DDR5,Hardware,930.0,4,240,Rio de Janeiro,RJ,3720.0,11,2026
5146,2026-01-16 13:57:00,Headset Wireless 7.1,Acessórios,795.13,3,198,Brasília,DF,2385.39,1,2026
5147,2026-05-02 17:50:00,Assinatura Cloud 1TB (Anual),Software,209.49,1,465,Belo Horizonte,MG,209.49,5,2026
5148,2026-07-17 19:27:00,Headset Wireless 7.1,Acessórios,768.68,5,461,Brasília,DF,3843.3999999999996,7,2026
5149,2026-05-14 02:33:00,Mousepad Gigante,Acessórios,125.53,1,213,Fortaleza,CE,125.53,5,2026
5150,2026-08-27 04:36:00,Tablet Produtividade,Eletrônicos,3400.36,1,429,Recife,PE,3400.36,8,2026
5151,2026-05-26 08:12:00,Webcam 4K,Acessórios,684.33,1,482,Rio de Janeiro,RJ,684.33,5,2026
5152,2026-11-21 23:53:00,Headset Wireless 7.1,Acessórios,833.52,1,194,São Paulo,SP,833.52,11,2026
5153,2026-06-14 18:29:00,Webcam 4K,Acessórios,689.04,1,294,Rio de Janeiro,RJ,689.04,6,2026
5154,2026-04-25 16:57:00,Laptop Gamer,Eletrônicos,7126.99,1,359,Salvador,BA,7126.99,4,2026
5155,2026-04-03 08:31:00,Assinatura Cloud 1TB (Anual),Software,204.55,3,139,Florianópolis,SC,613.6500000000001,4,2026
5156,2026-05-29 14:35:00,Assinatura Cloud 1TB (Anual),Software,192.03,1,202,Recife,PE,192.03,5,2026
5157,2026-03-12 11:39:00,Smartphone Topo de Linha,Eletrônicos,5169.88,2,132,Brasília,DF,10339.76,3,2026
5158,2026-11-16 16:18:00,Webcam 4K,Acessórios,685.48,4,292,Rio de Janeiro,RJ,2741.92,11,2026
5159,2026-02-09 02:27:00,Cadeira Gamer Ergonômica,Móveis,1560.33,2,428,Fortaleza,CE,3120.66,2,2026
5160,2026-05-29 17:36:00,Mesa em L para Escritório,Móveis,986.23,1,469,Belo Horizonte,MG,986.23,5,2026
5161,2026-06-08 21:30:00,Tablet Produtividade,Eletrônicos,3633.29,1,348,Salvador,BA,3633.29,6,2026
5162,2026-08-07 22:17:00,Suporte Articulado Monitor,Móveis,345.71,1,291,Porto Alegre,RS,345.71,8,2026
5163,2026-03-12 02:41:00,Teclado Mecânico Switch Brown,Acessórios,528.4,1,207,Porto Alegre,RS,528.4,3,2026
5164,2026-02-13 22:18:00,Teclado Mecânico Switch Brown,Acessórios,574.41,1,157,Brasília,DF,574.41,2,2026
5165,2026-03-16 03:01:00,Webcam 4K,Acessórios,673.02,3,363,Brasília,DF,2019.06,3,2026
5166,2026-10-13 13:45:00,"Monitor Ultrawide 34""",Eletrônicos,2933.06,1,341,Recife,PE,2933.06,10,2026
5167,2026-06-07 23:30:00,Teclado Mecânico Switch Brown,Acessórios,548.59,1,340,São Paulo,SP,548.59,6,2026
5168,2026-06-09 15:28:00,Placa Mãe High-End,Hardware,1500.65,1,283,Salvador,BA,1500.65,6,2026
5169,2026-11-13 03:21:00,Mouse Vertical Ergonômico,Acessórios,245.44,1,330,Recife,PE,245.44,11,2026
5170,2026-11-23 04:12:00,Suporte Articulado Monitor,Móveis,333.43,2,472,Belo Horizonte,MG,666.86,11,2026
5171,2026-11-10 04:14:00,Headset Wireless 7.1,Acessórios,828.34,1,161,Florianópolis,SC,828.34,11,2026
5172,2026-07-10 00:39:00,Teclado Mecânico Switch Brown,Acessórios,526.23,2,350,Florianópolis,SC,1052.46,7,2026
5173,2026-04-08 17:23:00,SSD NVMe 2TB,Hardware,822.1,2,145,Recife,PE,1644.2,4,2026
5174,2026-02-04 13:44:00,Cadeira Gamer Ergonômica,Móveis,1625.45,1,427,São Paulo,SP,1625.45,2,2026
5175,2026-09-04 15:53:00,Assinatura Cloud 1TB (Anual),Software,207.9,2,115,Fortaleza,CE,415.8,9,2026
5176,2026-02-27 19:37:00,Teclado Mecânico Switch Brown,Acessórios,528.62,1,423,Rio de Janeiro,RJ,528.62,2,2026
5177,2026-10-11 17:16:00,Webcam 4K,Acessórios,695.65,1,341,São Paulo,SP,695.65,10,2026
5178,2026-03-27 06:11:00,Placa Mãe High-End,Hardware,1508.4,1,461,Curitiba,PR,1508.4,3,2026
5179,2026-10-16 10:13:00,Suporte Articulado Monitor,Móveis,336.54,1,248,Florianópolis,SC,336.54,10,2026
5180,2026-05-15 12:48:00,Teclado Mecânico Switch Brown,Acessórios,524.25,2,333,São Paulo,SP,1048.5,5,2026
5181,2026-05-04 15:19:00,Licença Suíte Office,Software,457.05,1,325,Recife,PE,457.05,5,2026
5182,2026-12-01 19:59:00,Licença Suíte Office,Software,441.78,1,450,Recife,PE,441.78,12,2026
5183,2026-11-20 03:05:00,Memória RAM 32GB DDR5,Hardware,915.91,1,181,Fortaleza,CE,915.91,11,2026
5184,2026-09-04 04:22:00,Smartphone Topo de Linha,Eletrônicos,5042.14,1,171,Rio de Janeiro,RJ,5042.14,9,2026
